,Close,portfolio value
0,100.0,100.42586331968573
1,95.87546518948514,99.58384104405769
2,94.51140134231933,100.84844642162581
3,89.30357344753916,98.6334889041107
4,95.29934540930613,101.92846231656367
5,89.90048559026573,101.5508902791694
6,92.97064098498575,100.9016667905268
7,91.25449099040291,99.53360197060817
8,94.23966852442851,99.05828440900946
9,92.59510810394104,100.89643071335604
10,91.43669779249191,100.87274578410278
11,89.72492413616031,100.3963598027627
12,93.40730794138608,100.59925167610373
13,88.89648288563377,99.29572812332329
14,89.00217363072217,99.94862359730504
15,86.96208358139954,100.77831281546828
16,86.91220768309404,99.78484013532604
17,87.0868700818646,99.45786374564699
18,85.79495809479339,99.23941109664993
19,88.45257962388916,101.6775770075196
20,90.7361391411852,99.84992402169645
21,93.18703531833484,100.80401320179588
22,90.53057252231416,100.78255647305518
23,95.67395088360615,98.77002552534665
24,91.34529756042186,100.86117581795165
25,96.60657972071263,101.00566698008156
26,90.85278116935865,100.71994884112682
27,96.34373306526606,99.48989556094965
28,93.84409892411765,98.87961451925986
29,96.22830361169244,99.81527880483043
30,92.87581064731042,99.47829058229013
31,91.67421779560861,99.27512926380248
32,92.17283537411109,99.67002181193062
33,91.92109768167361,99.90485600795084
34,90.43372218826345,101.15165059532038
35,91.12224143367037,100.63594604890218
36,86.09849133583944,100.44753848955959
37,89.9494189084093,100.69556641492157
38,88.49783480277195,101.25128279272293
39,92.00914837478551,101.3452311438169
40,89.74419302323969,100.15816186301365
41,92.93429712303069,99.58231206016002
42,92.73437560129885,98.90917180666416
43,96.52699554256546,98.5397683405019
44,96.35219079506663,99.27247795203188
45,97.43677325644268,98.29938773103108
46,93.76881235617657,99.539470271699
47,99.02891347195073,100.59128580223029
48,100.44904511088211,99.6013997901968
49,98.17949878493307,101.36492352149517
50,102.02036880514929,100.01261383161211
51,101.67994533025342,99.78347973821441
52,97.4381154832368,101.10763661093435
53,102.20828102326989,99.80243039586722
54,99.78307884816073,99.7541233346053
